Year,LocationAbbr,LocationDesc,Class,Topic,Question,DataSource,Response,Data_Value_Unit,Data_Value_Type,Data_Value,Data_Value_Footnote_Symbol,Data_Value_Footnote,Data_Value_Std_Err,Low_Confidence_Limit,High_Confidence_Limit,Sample_Size,Break_Out,Break_Out_Category,Geolocation,ClassId,TopicId,QuestionId,LocationId,BreakOutId,BreakOutCategoryid,ResponseId
2007,PRAMS Total,PRAMS Total,Maternal Behavior/Health,Tobacco Use,In the last 3 months of your pregnancy  how many cigarettes did you smoke on an average day?,PRAMS,21-40/day,%,Percentage,1.2,,,,0.8,1.9,104,"Less than $10,000",Income (years 2004 and beyond),,CLA9,TOP27,QUO191,59,INC39,BOC14,RES11
2007,PRAMS Total,PRAMS Total,Maternal Behavior/Health,Tobacco Use,In the last 3 months of your pregnancy  how many cigarettes did you smoke on an average day?,PRAMS,41+/day,%,Percentage,0.3,,,,0.2,0.7,34,"Less than $10,000",Income (years 2004 and beyond),,CLA9,TOP27,QUO191,59,INC39,BOC14,RES12
2007,PRAMS Total,PRAMS Total,Maternal Behavior/Health,Tobacco Use,In the last 3 months of your pregnancy  how many cigarettes did you smoke on an average day?,PRAMS,6-10/day,%,Percentage,6.3,,,,5.4,7.2,643,"Less than $10,000",Income (years 2004 and beyond),,CLA9,TOP27,QUO191,59,INC39,BOC14,RES13
2007,PRAMS Total,PRAMS Total,Maternal Behavior/Health,Tobacco Use,In the last 3 months of your pregnancy  how many cigarettes did you smoke on an average day?,PRAMS,None (0 cig),%,Percentage,77.2,,,,75.6,78.7,6622,"Less than $10,000",Income (years 2004 and beyond),,CLA9,TOP27,QUO191,59,INC39,BOC14,RES27
2007,PRAMS Total,PRAMS Total,Maternal Behavior/Health,Tobacco Use,In the last 3 months of your pregnancy  how many cigarettes did you smoke on an average day?,PRAMS,< 1/day,%,Percentage,2.6,,,,2.1,3.2,271,"Less than $10,000",Income (years 2004 and beyond),,CLA9,TOP27,QUO191,59,INC39,BOC14,RES8
2007,PRAMS Total,PRAMS Total,Maternal Behavior/Health,Tobacco Use,In the last 3 months of your pregnancy  how many cigarettes did you smoke on an average day?,PRAMS,11-20/day,%,Percentage,3.1,,,,2.5,3.8,346,"Less than $10,000",Income (years 2004 and beyond),,CLA9,TOP27,QUO191,59,INC39,BOC14,RES9
2007,PRAMS Total,PRAMS Total,Maternal Behavior/Health,Tobacco Use,In the last 3 months of your pregnancy  how many cigarettes did you smoke on an average day?,PRAMS,1-5/day,%,Percentage,5.2,,,,4.9,5.6,2654,Age 18 - 44,Maternal Age - 18 to 44 years only,,CLA9,TOP27,QUO191,59,AGE1844ALL,BOC16,RES10
2007,PRAMS Total,PRAMS Total,Maternal Behavior/Health,Tobacco Use,In the last 3 months of your pregnancy  how many cigarettes did you smoke on an average day?,PRAMS,21-40/day,%,Percentage,0.4,,,,0.3,0.5,212,Age 18 - 44,Maternal Age - 18 to 44 years only,,CLA9,TOP27,QUO191,59,AGE1844ALL,BOC16,RES11
2007,PRAMS Total,PRAMS Total,Maternal Behavior/Health,Tobacco Use,In the last 3 months of your pregnancy  how many cigarettes did you smoke on an average day?,PRAMS,41+/day,%,Percentage,0.2,,,,0.1,0.3,101,Age 18 - 44,Maternal Age - 18 to 44 years only,,CLA9,TOP27,QUO191,59,AGE1844ALL,BOC16,RES12
2007,PRAMS Total,PRAMS Total,Maternal Behavior/Health,Tobacco Use,In the last 3 months of your pregnancy  how many cigarettes did you smoke on an average day?,PRAMS,6-10/day,%,Percentage,3.4,,,,3.1,3.7,1722,Age 18 - 44,Maternal Age - 18 to 44 years only,,CLA9,TOP27,QUO191,59,AGE1844ALL,BOC16,RES13
2007,PRAMS Total,PRAMS Total,Maternal Behavior/Health,Tobacco Use,In the last 3 months of your pregnancy  how many cigarettes did you smoke on an average day?,PRAMS,41+/day,%,Percentage,0.2,,,,0.1,0.3,57,ADEQUATE PNC,Adequacy of Prenatal care,,CLA9,TOP27,QUO191,59,PNC1,BOC18,RES12
2007,PRAMS Total,PRAMS Total,Maternal Behavior/Health,Tobacco Use,In the last 3 months of your pregnancy  how many cigarettes did you smoke on an average day?,PRAMS,None (0 cig),%,Percentage,87.5,,,,86.9,88,36021,Age 18 - 44,Maternal Age - 18 to 44 years only,,CLA9,TOP27,QUO191,59,AGE1844ALL,BOC16,RES27
2007,PRAMS Total,PRAMS Total,Maternal Behavior/Health,Tobacco Use,In the last 3 months of your pregnancy  how many cigarettes did you smoke on an average day?,PRAMS,< 1/day,%,Percentage,1.5,,,,1.3,1.7,749,Age 18 - 44,Maternal Age - 18 to 44 years only,,CLA9,TOP27,QUO191,59,AGE1844ALL,BOC16,RES8
2007,PRAMS Total,PRAMS Total,Maternal Behavior/Health,Tobacco Use,In the last 3 months of your pregnancy  how many cigarettes did you smoke on an average day?,PRAMS,11-20/day,%,Percentage,1.8,,,,1.6,2.1,921,Age 18 - 44,Maternal Age - 18 to 44 years only,,CLA9,TOP27,QUO191,59,AGE1844ALL,BOC16,RES9
2007,PRAMS Total,PRAMS Total,Maternal Behavior/Health,Tobacco Use,In the last 3 months of your pregnancy  how many cigarettes did you smoke on an average day?,PRAMS,,%,Percentage,2408,1,"Missing includes not applicable, don't know, not recorded, no responses, and legitimate skips",,,,,,Maternal Age - 18 to 44 years only,,CLA9,TOP27,QUO191,59,BOC16,BOC16,
2007,PRAMS Total,PRAMS Total,Maternal Behavior/Health,Tobacco Use,In the last 3 months of your pregnancy  how many cigarettes did you smoke on an average day?,PRAMS,1-5/day,%,Percentage,4.7,,,,3.3,6.7,108,Age < 18,Maternal Age - 18 to 44 years in groupings,,CLA9,TOP27,QUO191,59,AGE1,BOC17,RES10
2007,PRAMS Total,PRAMS Total,Maternal Behavior/Health,Tobacco Use,In the last 3 months of your pregnancy  how many cigarettes did you smoke on an average day?,PRAMS,21-40/day,%,Percentage,0.1,,,,0,0.4,5,Age < 18,Maternal Age - 18 to 44 years in groupings,,CLA9,TOP27,QUO191,59,AGE1,BOC17,RES11
2007,PRAMS Total,PRAMS Total,Maternal Behavior/Health,Tobacco Use,In the last 3 months of your pregnancy  how many cigarettes did you smoke on an average day?,PRAMS,41+/day,%,Percentage,0.1,,,,0,0.2,3,Age < 18,Maternal Age - 18 to 44 years in groupings,,CLA9,TOP27,QUO191,59,AGE1,BOC17,RES12
2007,PRAMS Total,PRAMS Total,Maternal Behavior/Health,Tobacco Use,In the last 3 months of your pregnancy  how many cigarettes did you smoke on an average day?,PRAMS,6-10/day,%,Percentage,2.3,,,,1.3,4.1,52,Age < 18,Maternal Age - 18 to 44 years in groupings,,CLA9,TOP27,QUO191,59,AGE1,BOC17,RES13
2007,PRAMS Total,PRAMS Total,Maternal Behavior/Health,Tobacco Use,In the last 3 months of your pregnancy  how many cigarettes did you smoke on an average day?,PRAMS,None (0 cig),%,Percentage,90.6,,,,87.9,92.7,1303,Age < 18,Maternal Age - 18 to 44 years in groupings,,CLA9,TOP27,QUO191,59,AGE1,BOC17,RES27
2007,PRAMS Total,PRAMS Total,Maternal Behavior/Health,Tobacco Use,In the last 3 months of your pregnancy  how many cigarettes did you smoke on an average day?,PRAMS,< 1/day,%,Percentage,1.1,,,,0.7,2,33,Age < 18,Maternal Age - 18 to 44 years in groupings,,CLA9,TOP27,QUO191,59,AGE1,BOC17,RES8
2007,PRAMS Total,PRAMS Total,Maternal Behavior/Health,Tobacco Use,In the last 3 months of your pregnancy  how many cigarettes did you smoke on an average day?,PRAMS,11-20/day,%,Percentage,1.1,,,,0.5,2.3,18,Age < 18,Maternal Age - 18 to 44 years in groupings,,CLA9,TOP27,QUO191,59,AGE1,BOC17,RES9
2007,PRAMS Total,PRAMS Total,Maternal Behavior/Health,Tobacco Use,In the last 3 months of your pregnancy  how many cigarettes did you smoke on an average day?,PRAMS,1-5/day,%,Percentage,8.5,,,,7.7,9.4,1325,Age 18 - 24,Maternal Age - 18 to 44 years in groupings,,CLA9,TOP27,QUO191,59,AGE2,BOC17,RES10
2007,PRAMS Total,PRAMS Total,Maternal Behavior/Health,Tobacco Use,In the last 3 months of your pregnancy  how many cigarettes did you smoke on an average day?,PRAMS,21-40/day,%,Percentage,0.7,,,,0.5,1.1,92,Age 18 - 24,Maternal Age - 18 to 44 years in groupings,,CLA9,TOP27,QUO191,59,AGE2,BOC17,RES11
2007,PRAMS Total,PRAMS Total,Maternal Behavior/Health,Tobacco Use,In the last 3 months of your pregnancy  how many cigarettes did you smoke on an average day?,PRAMS,41+/day,%,Percentage,0.3,,,,0.2,0.6,47,Age 18 - 24,Maternal Age - 18 to 44 years in groupings,,CLA9,TOP27,QUO191,59,AGE2,BOC17,RES12
2007,PRAMS Total,PRAMS Total,Maternal Behavior/Health,Tobacco Use,In the last 3 months of your pregnancy  how many cigarettes did you smoke on an average day?,PRAMS,6-10/day,%,Percentage,5,,,,4.4,5.7,815,Age 18 - 24,Maternal Age - 18 to 44 years in groupings,,CLA9,TOP27,QUO191,59,AGE2,BOC17,RES13
2007,PRAMS Total,PRAMS Total,Maternal Behavior/Health,Tobacco Use,In the last 3 months of your pregnancy  how many cigarettes did you smoke on an average day?,PRAMS,None (0 cig),%,Percentage,80.6,,,,79.4,81.8,10838,Age 18 - 24,Maternal Age - 18 to 44 years in groupings,,CLA9,TOP27,QUO191,59,AGE2,BOC17,RES27
2007,PRAMS Total,PRAMS Total,Maternal Behavior/Health,Tobacco Use,In the last 3 months of your pregnancy  how many cigarettes did you smoke on an average day?,PRAMS,< 1/day,%,Percentage,2.3,,,,1.9,2.8,392,Age 18 - 24,Maternal Age - 18 to 44 years in groupings,,CLA9,TOP27,QUO191,59,AGE2,BOC17,RES8
2007,PRAMS Total,PRAMS Total,Maternal Behavior/Health,Tobacco Use,In the last 3 months of your pregnancy  how many cigarettes did you smoke on an average day?,PRAMS,11-20/day,%,Percentage,2.5,,,,2.1,3,380,Age 18 - 24,Maternal Age - 18 to 44 years in groupings,,CLA9,TOP27,QUO191,59,AGE2,BOC17,RES9
2007,PRAMS Total,PRAMS Total,Maternal Behavior/Health,Tobacco Use,In the last 3 months of your pregnancy  how many cigarettes did you smoke on an average day?,PRAMS,1-5/day,%,Percentage,4.6,,,,4.1,5.2,830,Age 25 - 29,Maternal Age - 18 to 44 years in groupings,,CLA9,TOP27,QUO191,59,AGE3,BOC17,RES10
2007,PRAMS Total,PRAMS Total,Maternal Behavior/Health,Tobacco Use,In the last 3 months of your pregnancy  how many cigarettes did you smoke on an average day?,PRAMS,21-40/day,%,Percentage,0.3,,,,0.2,0.5,68,Age 25 - 29,Maternal Age - 18 to 44 years in groupings,,CLA9,TOP27,QUO191,59,AGE3,BOC17,RES11
2007,PRAMS Total,PRAMS Total,Maternal Behavior/Health,Tobacco Use,In the last 3 months of your pregnancy  how many cigarettes did you smoke on an average day?,PRAMS,41+/day,%,Percentage,0.1,,,,0.1,0.3,25,Age 25 - 29,Maternal Age - 18 to 44 years in groupings,,CLA9,TOP27,QUO191,59,AGE3,BOC17,RES12
2007,PRAMS Total,PRAMS Total,Maternal Behavior/Health,Tobacco Use,In the last 3 months of your pregnancy  how many cigarettes did you smoke on an average day?,PRAMS,6-10/day,%,Percentage,3.5,,,,3,4,569,Age 25 - 29,Maternal Age - 18 to 44 years in groupings,,CLA9,TOP27,QUO191,59,AGE3,BOC17,RES13
2007,PRAMS Total,PRAMS Total,Maternal Behavior/Health,Tobacco Use,In the last 3 months of your pregnancy  how many cigarettes did you smoke on an average day?,PRAMS,None (0 cig),%,Percentage,88.4,,,,87.5,89.2,12407,Age 25 - 29,Maternal Age - 18 to 44 years in groupings,,CLA9,TOP27,QUO191,59,AGE3,BOC17,RES27
2007,PRAMS Total,PRAMS Total,Maternal Behavior/Health,Tobacco Use,In the last 3 months of your pregnancy  how many cigarettes did you smoke on an average day?,PRAMS,< 1/day,%,Percentage,1.3,,,,1.1,1.6,242,Age 25 - 29,Maternal Age - 18 to 44 years in groupings,,CLA9,TOP27,QUO191,59,AGE3,BOC17,RES8
2007,PRAMS Total,PRAMS Total,Maternal Behavior/Health,Tobacco Use,In the last 3 months of your pregnancy  how many cigarettes did you smoke on an average day?,PRAMS,11-20/day,%,Percentage,1.8,,,,1.4,2.2,318,Age 25 - 29,Maternal Age - 18 to 44 years in groupings,,CLA9,TOP27,QUO191,59,AGE3,BOC17,RES9
2007,PRAMS Total,PRAMS Total,Maternal Behavior/Health,Tobacco Use,In the last 3 months of your pregnancy  how many cigarettes did you smoke on an average day?,PRAMS,1-5/day,%,Percentage,2.7,,,,2.4,3.2,499,Age 30 - 44,Maternal Age - 18 to 44 years in groupings,,CLA9,TOP27,QUO191,59,AGE4,BOC17,RES10
2007,PRAMS Total,PRAMS Total,Maternal Behavior/Health,Tobacco Use,In the last 3 months of your pregnancy  how many cigarettes did you smoke on an average day?,PRAMS,21-40/day,%,Percentage,0.2,,,,0.1,0.3,52,Age 30 - 44,Maternal Age - 18 to 44 years in groupings,,CLA9,TOP27,QUO191,59,AGE4,BOC17,RES11
2007,PRAMS Total,PRAMS Total,Maternal Behavior/Health,Tobacco Use,In the last 3 months of your pregnancy  how many cigarettes did you smoke on an average day?,PRAMS,41+/day,%,Percentage,0.2,,,,0.1,0.3,29,Age 30 - 44,Maternal Age - 18 to 44 years in groupings,,CLA9,TOP27,QUO191,59,AGE4,BOC17,RES12
2007,PRAMS Total,PRAMS Total,Maternal Behavior/Health,Tobacco Use,In the last 3 months of your pregnancy  how many cigarettes did you smoke on an average day?,PRAMS,6-10/day,%,Percentage,1.9,,,,1.5,2.3,338,Age 30 - 44,Maternal Age - 18 to 44 years in groupings,,CLA9,TOP27,QUO191,59,AGE4,BOC17,RES13
2007,PRAMS Total,PRAMS Total,Maternal Behavior/Health,Tobacco Use,In the last 3 months of your pregnancy  how many cigarettes did you smoke on an average day?,PRAMS,None (0 cig),%,Percentage,92.9,,,,92.2,93.6,12776,Age 30 - 44,Maternal Age - 18 to 44 years in groupings,,CLA9,TOP27,QUO191,59,AGE4,BOC17,RES27
2007,PRAMS Total,PRAMS Total,Maternal Behavior/Health,Tobacco Use,In the last 3 months of your pregnancy  how many cigarettes did you smoke on an average day?,PRAMS,< 1/day,%,Percentage,0.9,,,,0.6,1.3,115,Age 30 - 44,Maternal Age - 18 to 44 years in groupings,,CLA9,TOP27,QUO191,59,AGE4,BOC17,RES8
2007,PRAMS Total,PRAMS Total,Maternal Behavior/Health,Tobacco Use,In the last 3 months of your pregnancy  how many cigarettes did you smoke on an average day?,PRAMS,11-20/day,%,Percentage,1.2,,,,1,1.5,223,Age 30 - 44,Maternal Age - 18 to 44 years in groupings,,CLA9,TOP27,QUO191,59,AGE4,BOC17,RES9
2007,PRAMS Total,PRAMS Total,Maternal Behavior/Health,Tobacco Use,In the last 3 months of your pregnancy  how many cigarettes did you smoke on an average day?,PRAMS,1-5/day,%,Percentage,3.6,,,,0.6,19.7,3,Age 45+,Maternal Age - 18 to 44 years in groupings,,CLA9,TOP27,QUO191,59,AGE5,BOC17,RES10
2007,PRAMS Total,PRAMS Total,Maternal Behavior/Health,Tobacco Use,In the last 3 months of your pregnancy  how many cigarettes did you smoke on an average day?,PRAMS,6-10/day,%,Percentage,1.7,,,,0.4,6.7,2,Age 45+,Maternal Age - 18 to 44 years in groupings,,CLA9,TOP27,QUO191,59,AGE5,BOC17,RES13
2007,PRAMS Total,PRAMS Total,Maternal Behavior/Health,Tobacco Use,In the last 3 months of your pregnancy  how many cigarettes did you smoke on an average day?,PRAMS,None (0 cig),%,Percentage,93,,,,81.3,97.6,75,Age 45+,Maternal Age - 18 to 44 years in groupings,,CLA9,TOP27,QUO191,59,AGE5,BOC17,RES27
2007,PRAMS Total,PRAMS Total,Maternal Behavior/Health,Tobacco Use,In the last 3 months of your pregnancy  how many cigarettes did you smoke on an average day?,PRAMS,< 1/day,%,Percentage,0.4,,,,0.1,2.7,1,Age 45+,Maternal Age - 18 to 44 years in groupings,,CLA9,TOP27,QUO191,59,AGE5,BOC17,RES8
2007,PRAMS Total,PRAMS Total,Maternal Behavior/Health,Tobacco Use,In the last 3 months of your pregnancy  how many cigarettes did you smoke on an average day?,PRAMS,11-20/day,%,Percentage,1.3,,,,0.2,6.8,2,Age 45+,Maternal Age - 18 to 44 years in groupings,,CLA9,TOP27,QUO191,59,AGE5,BOC17,RES9
2007,PRAMS Total,PRAMS Total,Maternal Behavior/Health,Tobacco Use,In the last 3 months of your pregnancy  how many cigarettes did you smoke on an average day?,PRAMS,,%,Percentage,803,1,"Missing includes not applicable, don't know, not recorded, no responses, and legitimate skips",,,,,,Maternal Age - 18 to 44 years in groupings,,CLA9,TOP27,QUO191,59,BOC17,BOC17,
2007,PRAMS Total,PRAMS Total,Maternal Behavior/Health,Tobacco Use,In the last 3 months of your pregnancy  how many cigarettes did you smoke on an average day?,PRAMS,,%,Percentage,799,1,"Missing includes not applicable, don't know, not recorded, no responses, and legitimate skips",,,,,,Adequacy of Prenatal care,,CLA9,TOP27,QUO191,59,BOC18,BOC18,
2007,PRAMS Total,PRAMS Total,Maternal Behavior/Health,Tobacco Use,In the last 3 months of your pregnancy  how many cigarettes did you smoke on an average day?,PRAMS,1-5/day,%,Percentage,4.7,,,,4.3,5.1,1595,ADEQUATE PNC,Adequacy of Prenatal care,,CLA9,TOP27,QUO191,59,PNC1,BOC18,RES10
2007,PRAMS Total,PRAMS Total,Maternal Behavior/Health,Tobacco Use,In the last 3 months of your pregnancy  how many cigarettes did you smoke on an average day?,PRAMS,21-40/day,%,Percentage,0.3,,,,0.2,0.4,118,ADEQUATE PNC,Adequacy of Prenatal care,,CLA9,TOP27,QUO191,59,PNC1,BOC18,RES11
2007,PRAMS Total,PRAMS Total,Maternal Behavior/Health,Tobacco Use,In the last 3 months of your pregnancy  how many cigarettes did you smoke on an average day?,PRAMS,6-10/day,%,Percentage,2.8,,,,2.5,3.1,1021,ADEQUATE PNC,Adequacy of Prenatal care,,CLA9,TOP27,QUO191,59,PNC1,BOC18,RES13
2007,PRAMS Total,PRAMS Total,Maternal Behavior/Health,Tobacco Use,In the last 3 months of your pregnancy  how many cigarettes did you smoke on an average day?,PRAMS,None (0 cig),%,Percentage,89,,,,88.4,89.6,25523,ADEQUATE PNC,Adequacy of Prenatal care,,CLA9,TOP27,QUO191,59,PNC1,BOC18,RES27
2007,PRAMS Total,PRAMS Total,Maternal Behavior/Health,Tobacco Use,In the last 3 months of your pregnancy  how many cigarettes did you smoke on an average day?,PRAMS,< 1/day,%,Percentage,1.4,,,,1.2,1.7,458,ADEQUATE PNC,Adequacy of Prenatal care,,CLA9,TOP27,QUO191,59,PNC1,BOC18,RES8
2007,PRAMS Total,PRAMS Total,Maternal Behavior/Health,Tobacco Use,In the last 3 months of your pregnancy  how many cigarettes did you smoke on an average day?,PRAMS,11-20/day,%,Percentage,1.5,,,,1.3,1.8,566,ADEQUATE PNC,Adequacy of Prenatal care,,CLA9,TOP27,QUO191,59,PNC1,BOC18,RES9
2007,PRAMS Total,PRAMS Total,Maternal Behavior/Health,Tobacco Use,In the last 3 months of your pregnancy  how many cigarettes did you smoke on an average day?,PRAMS,1-5/day,%,Percentage,8.2,,,,6.6,10,263,INADEQUATE PNC,Adequacy of Prenatal care,,CLA9,TOP27,QUO191,59,PNC2,BOC18,RES10
2007,PRAMS Total,PRAMS Total,Maternal Behavior/Health,Tobacco Use,In the last 3 months of your pregnancy  how many cigarettes did you smoke on an average day?,PRAMS,21-40/day,%,Percentage,0.8,,,,0.4,1.6,34,INADEQUATE PNC,Adequacy of Prenatal care,,CLA9,TOP27,QUO191,59,PNC2,BOC18,RES11
2007,PRAMS Total,PRAMS Total,Maternal Behavior/Health,Tobacco Use,In the last 3 months of your pregnancy  how many cigarettes did you smoke on an average day?,PRAMS,41+/day,%,Percentage,0.2,,,,0.1,0.5,11,INADEQUATE PNC,Adequacy of Prenatal care,,CLA9,TOP27,QUO191,59,PNC2,BOC18,RES12
2007,PRAMS Total,PRAMS Total,Maternal Behavior/Health,Tobacco Use,In the last 3 months of your pregnancy  how many cigarettes did you smoke on an average day?,PRAMS,6-10/day,%,Percentage,5.2,,,,3.9,6.9,169,INADEQUATE PNC,Adequacy of Prenatal care,,CLA9,TOP27,QUO191,59,PNC2,BOC18,RES13
2007,PRAMS Total,PRAMS Total,Maternal Behavior/Health,Tobacco Use,In the last 3 months of your pregnancy  how many cigarettes did you smoke on an average day?,PRAMS,None (0 cig),%,Percentage,80.7,,,,78,83.2,2009,INADEQUATE PNC,Adequacy of Prenatal care,,CLA9,TOP27,QUO191,59,PNC2,BOC18,RES27
2007,PRAMS Total,PRAMS Total,Maternal Behavior/Health,Tobacco Use,In the last 3 months of your pregnancy  how many cigarettes did you smoke on an average day?,PRAMS,< 1/day,%,Percentage,2.2,,,,1.4,3.5,68,INADEQUATE PNC,Adequacy of Prenatal care,,CLA9,TOP27,QUO191,59,PNC2,BOC18,RES8
2007,PRAMS Total,PRAMS Total,Maternal Behavior/Health,Tobacco Use,In the last 3 months of your pregnancy  how many cigarettes did you smoke on an average day?,PRAMS,11-20/day,%,Percentage,2.7,,,,1.8,3.9,93,INADEQUATE PNC,Adequacy of Prenatal care,,CLA9,TOP27,QUO191,59,PNC2,BOC18,RES9
2007,PRAMS Total,PRAMS Total,Maternal Behavior/Health,Tobacco Use,In the last 3 months of your pregnancy  how many cigarettes did you smoke on an average day?,PRAMS,1-5/day,%,Percentage,5.9,,,,5.2,6.8,739,INTERMEDIATE PNC,Adequacy of Prenatal care,,CLA9,TOP27,QUO191,59,PNC3,BOC18,RES10
2007,PRAMS Total,PRAMS Total,Maternal Behavior/Health,Tobacco Use,In the last 3 months of your pregnancy  how many cigarettes did you smoke on an average day?,PRAMS,21-40/day,%,Percentage,0.5,,,,0.3,1,53,INTERMEDIATE PNC,Adequacy of Prenatal care,,CLA9,TOP27,QUO191,59,PNC3,BOC18,RES11
2007,PRAMS Total,PRAMS Total,Maternal Behavior/Health,Tobacco Use,In the last 3 months of your pregnancy  how many cigarettes did you smoke on an average day?,PRAMS,41+/day,%,Percentage,0.2,,,,0.1,0.3,30,INTERMEDIATE PNC,Adequacy of Prenatal care,,CLA9,TOP27,QUO191,59,PNC3,BOC18,RES12
2007,PRAMS Total,PRAMS Total,Maternal Behavior/Health,Tobacco Use,In the last 3 months of your pregnancy  how many cigarettes did you smoke on an average day?,PRAMS,6-10/day,%,Percentage,4.4,,,,3.8,5.2,490,INTERMEDIATE PNC,Adequacy of Prenatal care,,CLA9,TOP27,QUO191,59,PNC3,BOC18,RES13
2007,PRAMS Total,PRAMS Total,Maternal Behavior/Health,Tobacco Use,In the last 3 months of your pregnancy  how many cigarettes did you smoke on an average day?,PRAMS,None (0 cig),%,Percentage,84.8,,,,83.5,86.1,7944,INTERMEDIATE PNC,Adequacy of Prenatal care,,CLA9,TOP27,QUO191,59,PNC3,BOC18,RES27
